Doc Length	Fraction Argumentive Part	Shortened Doc Length	Shortened Fraction Argumentive Part	No. of Args	Fraction of Distinguishing Arg	Fraction of Einschätzungsspielraum Arg	Fraction of Entscheidung des EGMR Arg	Fraction of Konsens der prozessualen Parteien Arg	Fraction of Overruling Arg	Fraction of Rechtsvergleichung Arg	Fraction of Sinn & Zweck Auslegung Arg	Fraction of Subsumtion Arg	Fraction of Systematische Auslegung Arg	Fraction of Verhältnismäßigkeitsprüfung – Angemessenheit Arg	Fraction of Verhältnismäßigkeitsprüfung – Geeignetheit Arg	Fraction of Verhältnismäßigkeitsprüfung – Legitimer Zweck Arg	Fraction of Verhältnismäßigkeitsprüfung – Rechtsgrundlage Arg	Fraction of Vorherige Rechtsprechung des EGMR Arg	Fraction of Wortlaut Auslegung Arg	Fraction of Beschwerdeführer Agent	Fraction of EGMR Agent	Fraction of Staat Agent	Fraction of Kommission/Kammer Agent	Fraction of Dritte Agent	Avg. Arg Length (Chars)	Importance
13948.0	0.5316174361915686	9101.0	0.8147456323480936	63.0	0.047619047619047616	0.015873015873015872	0.015873015873015872	0.07936507936507936	0.0	0.0	0.0	0.25396825396825395	0.0	0.5555555555555556	0.0	0.0	0.031746031746031744	0.0	0.0	0.06349206349206349	0.7142857142857143	0.14285714285714285	0.07936507936507936	0.0	606.047619047619	1
3028.0	0.22655217965653895	1421.0	0.48275862068965514	11.0	0.0	0.0	0.2727272727272727	0.0	0.0	0.0	0.0	0.5454545454545454	0.0	0.0	0.0	0.0	0.18181818181818182	0.0	0.0	0.09090909090909091	0.9090909090909091	0.0	0.0	0.0	324.0	4
19174.0	0.43506832168561593	11879.0	0.7022476639447766	70.0	0.0	0.0	0.014285714285714285	0.014285714285714285	0.0	0.0	0.0	0.37142857142857144	0.0	0.5	0.0	0.04285714285714286	0.0	0.05714285714285714	0.0	0.1	0.7285714285714285	0.17142857142857143	0.0	0.0	657.8571428571429	1
13718.0	0.43052923166642365	7331.0	0.8056199699904515	48.0	0.0	0.0	0.08333333333333333	0.041666666666666664	0.0	0.0	0.0	0.22916666666666666	0.0	0.2916666666666667	0.0	0.041666666666666664	0.10416666666666667	0.20833333333333334	0.0	0.16666666666666666	0.6875	0.14583333333333334	0.0	0.0	647.0833333333334	4
3629.0	0.3777900248002204	2905.0	0.4719449225473322	11.0	0.0	0.0	0.18181818181818182	0.09090909090909091	0.0	0.0	0.0	0.5454545454545454	0.0	0.0	0.0	0.0	0.0	0.18181818181818182	0.0	0.18181818181818182	0.7272727272727273	0.09090909090909091	0.0	0.0	650.4545454545455	4
6153.0	0.4952055907687307	4010.0	0.7598503740648379	33.0	0.0	0.0	0.12121212121212122	0.0	0.0	0.0	0.0	0.5151515151515151	0.0	0.12121212121212122	0.0	0.06060606060606061	0.06060606060606061	0.12121212121212122	0.0	0.06060606060606061	0.696969696969697	0.24242424242424243	0.0	0.0	490.4848484848485	3
7830.0	0.3019157088122605	2971.0	0.7956916863009088	22.0	0.0	0.0	0.13636363636363635	0.0	0.0	0.0	0.0	0.7727272727272727	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.13636363636363635	0.8181818181818182	0.045454545454545456	0.0	0.0	585.3181818181819	4
4869.0	0.3528445265968372	2568.0	0.6690031152647975	18.0	0.05555555555555555	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.3888888888888889	0.0	0.2777777777777778	0.0	0.0	0.05555555555555555	0.05555555555555555	0.0	0.1111111111111111	0.6666666666666666	0.2222222222222222	0.0	0.0	499.44444444444446	4
6158.0	0.4637869438129263	3819.0	0.7478397486252946	22.0	0.0	0.045454545454545456	0.045454545454545456	0.0	0.0	0.0	0.0	0.7272727272727273	0.0	0.0	0.0	0.0	0.0	0.18181818181818182	0.0	0.2727272727272727	0.5454545454545454	0.18181818181818182	0.0	0.0	699.3636363636364	2
13628.0	0.562224831229821	9360.0	0.8185897435897436	101.0	0.019801980198019802	0.0	0.10891089108910891	0.0297029702970297	0.0	0.0	0.0	0.693069306930693	0.0	0.019801980198019802	0.0	0.0	0.0	0.12871287128712872	0.0	0.18811881188118812	0.5742574257425742	0.13861386138613863	0.0	0.09900990099009901	392.1287128712871	4
22544.0	0.2095457771469127	8047.0	0.5870510749347583	60.0	0.0	0.0	0.11666666666666667	0.0	0.0	0.0	0.0	0.7166666666666667	0.0	0.0	0.0	0.0	0.016666666666666666	0.15	0.0	0.16666666666666666	0.7	0.13333333333333333	0.0	0.0	424.75	3
25508.0	0.3374235533950133	18191.0	0.4731460612390743	67.0	0.0	0.0	0.029850746268656716	0.0	0.0	0.0	0.0	0.8059701492537313	0.0	0.0	0.0	0.0	0.0	0.16417910447761194	0.0	0.1044776119402985	0.6417910447761194	0.208955223880597	0.029850746268656716	0.014925373134328358	685.1044776119403	1
6452.0	0.268598884066956	2725.0	0.6359633027522935	19.0	0.0	0.0	0.05263157894736842	0.05263157894736842	0.0	0.0	0.0	0.7368421052631579	0.0	0.0	0.0	0.0	0.0	0.15789473684210525	0.0	0.21052631578947367	0.5789473684210527	0.21052631578947367	0.0	0.0	495.89473684210526	1
17886.0	0.11131611316113166	7241.0	0.2749620218201906	21.0	0.0	0.0	0.047619047619047616	0.0	0.0	0.0	0.0	0.47619047619047616	0.0	0.3333333333333333	0.0	0.047619047619047616	0.047619047619047616	0.047619047619047616	0.0	0.14285714285714285	0.6666666666666666	0.14285714285714285	0.047619047619047616	0.0	485.5238095238095	2
3733.0	0.44521832306455933	2615.0	0.6355640535372848	18.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.4444444444444444	0.0	0.16666666666666666	0.0	0.1111111111111111	0.05555555555555555	0.05555555555555555	0.0	0.16666666666666666	0.6111111111111112	0.2222222222222222	0.0	0.0	500.94444444444446	2
14460.0	0.3286998616874136	5751.0	0.8264649626151974	42.0	0.0	0.0	0.047619047619047616	0.023809523809523808	0.0	0.0	0.0	0.5952380952380952	0.0	0.09523809523809523	0.0	0.023809523809523808	0.023809523809523808	0.19047619047619047	0.0	0.21428571428571427	0.6904761904761905	0.09523809523809523	0.0	0.0	594.0238095238095	1
1741.0	0.3492245835726594	1128.0	0.5390070921985816	12.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.5833333333333334	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.16666666666666666	0.75	0.08333333333333333	0.0	0.0	265.5	4
13065.0	0.24041331802525834	4920.0	0.6384146341463415	29.0	0.0	0.034482758620689655	0.034482758620689655	0.0	0.0	0.0	0.0	0.896551724137931	0.0	0.0	0.0	0.0	0.0	0.034482758620689655	0.0	0.10344827586206896	0.7586206896551724	0.10344827586206896	0.034482758620689655	0.0	572.0	1
5734.0	0.31810254621555634	3245.0	0.562095531587057	19.0	0.0	0.0	0.05263157894736842	0.0	0.0	0.0	0.0	0.3684210526315789	0.0	0.10526315789473684	0.0	0.10526315789473684	0.2631578947368421	0.10526315789473684	0.0	0.21052631578947367	0.47368421052631576	0.3157894736842105	0.0	0.0	516.8421052631579	3
16350.0	0.4581651376146789	10574.0	0.7084357858899186	75.0	0.0	0.12	0.02666666666666667	0.013333333333333334	0.0	0.0	0.0	0.5466666666666666	0.0	0.12	0.0	0.05333333333333334	0.013333333333333334	0.10666666666666667	0.0	0.21333333333333335	0.41333333333333333	0.21333333333333335	0.16	0.0	550.7066666666667	1
2561.0	0.4322530261616556	1660.0	0.6668674698795181	12.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.4166666666666667	0.0	0.16666666666666666	0.0	0.08333333333333333	0.08333333333333333	0.08333333333333333	0.0	0.16666666666666666	0.6666666666666666	0.16666666666666666	0.0	0.0	487.1666666666667	4
7788.0	0.5329994863893168	5435.0	0.7637534498620056	31.0	0.0	0.0	0.06451612903225806	0.0	0.0	0.0	0.0	0.6451612903225806	0.0	0.0	0.0	0.0	0.0	0.2903225806451613	0.0	0.12903225806451613	0.7741935483870968	0.0967741935483871	0.0	0.0	732.7741935483871	4
6755.0	0.4330125832716506	3789.0	0.7719714964370546	43.0	0.0	0.0	0.13953488372093023	0.0	0.0	0.0	0.0	0.7674418604651163	0.0	0.0	0.0	0.0	0.06976744186046512	0.023255813953488372	0.0	0.13953488372093023	0.7441860465116279	0.11627906976744186	0.0	0.0	372.48837209302326	4
7789.0	0.28963923481833354	6302.0	0.3579815931450333	26.0	0.07692307692307693	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.7692307692307693	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.23076923076923078	0.6538461538461539	0.11538461538461539	0.0	0.0	442.1923076923077	4
7687.0	0.46350982177702615	4353.0	0.8185159660004595	41.0	0.0	0.024390243902439025	0.0975609756097561	0.024390243902439025	0.0	0.0	0.0	0.4146341463414634	0.0	0.2682926829268293	0.0	0.0	0.0	0.17073170731707318	0.0	0.1951219512195122	0.6585365853658537	0.14634146341463414	0.0	0.0	461.6585365853659	4
6700.0	0.4273134328358209	3848.0	0.744022869022869	24.0	0.0	0.0	0.041666666666666664	0.0	0.0	0.0	0.0	0.375	0.0	0.041666666666666664	0.0	0.041666666666666664	0.3333333333333333	0.16666666666666666	0.0	0.16666666666666666	0.5416666666666666	0.25	0.041666666666666664	0.0	644.625	1
3741.0	0.5065490510558674	2782.0	0.6811646297627606	32.0	0.0	0.0	0.15625	0.0	0.0	0.0	0.0	0.6875	0.0	0.03125	0.0	0.03125	0.03125	0.0625	0.0	0.125	0.78125	0.09375	0.0	0.0	312.78125	4
7099.0	0.3993520214114664	3943.0	0.7189956885620086	44.0	0.06818181818181818	0.0	0.022727272727272728	0.022727272727272728	0.0	0.0	0.022727272727272728	0.2727272727272727	0.0	0.4090909090909091	0.0	0.06818181818181818	0.045454545454545456	0.06818181818181818	0.0	0.20454545454545456	0.6363636363636364	0.1590909090909091	0.0	0.0	352.72727272727275	1
3623.0	0.5572729781948662	2707.0	0.7458441078684891	37.0	0.0	0.0	0.16216216216216217	0.02702702702702703	0.0	0.0	0.0	0.5135135135135135	0.0	0.0	0.0	0.0	0.02702702702702703	0.2702702702702703	0.0	0.16216216216216217	0.7027027027027027	0.13513513513513514	0.0	0.0	279.97297297297297	4
9026.0	0.4927985818745846	5365.0	0.8290773532152842	40.0	0.0	0.0	0.075	0.0	0.0	0.05	0.0	0.625	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.1	0.825	0.075	0.0	0.0	578.525	3
14465.0	0.48862772208779814	8533.0	0.8283136060002344	69.0	0.014492753623188406	0.0	0.11594202898550725	0.0	0.0	0.0	0.014492753623188406	0.463768115942029	0.0	0.14492753623188406	0.0	0.043478260869565216	0.057971014492753624	0.14492753623188406	0.0	0.17391304347826086	0.7246376811594203	0.10144927536231885	0.0	0.0	549.5072463768116	4
15305.0	0.39967330937602086	6889.0	0.8879372913340108	53.0	0.0	0.018867924528301886	0.03773584905660377	0.0	0.0	0.0	0.0	0.3018867924528302	0.0	0.4528301886792453	0.0	0.03773584905660377	0.03773584905660377	0.11320754716981132	0.0	0.09433962264150944	0.6037735849056604	0.18867924528301888	0.0	0.11320754716981132	618.7924528301887	4
8640.0	0.18344907407407407	3884.0	0.4080844490216272	24.0	0.0	0.0	0.125	0.08333333333333333	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.041666666666666664	0.0	0.2916666666666667	0.5416666666666666	0.041666666666666664	0.125	0.0	326.0	2
10965.0	0.40775193798449616	6121.0	0.7304362032347655	40.0	0.0	0.05	0.075	0.025	0.0	0.0	0.0	0.5	0.0	0.075	0.0	0.075	0.05	0.15	0.0	0.175	0.7	0.125	0.0	0.0	554.85	2
4478.0	0.384323358642251	2491.0	0.690887193898033	24.0	0.0	0.0	0.125	0.041666666666666664	0.0	0.0	0.0	0.5	0.0	0.25	0.0	0.041666666666666664	0.0	0.041666666666666664	0.0	0.20833333333333334	0.5833333333333334	0.20833333333333334	0.0	0.0	385.4166666666667	4
9231.0	0.5371032390856896	5976.0	0.8296519410977242	47.0	0.0	0.0	0.06382978723404255	0.06382978723404255	0.0	0.0	0.0	0.5531914893617021	0.0	0.1276595744680851	0.0	0.0	0.02127659574468085	0.1702127659574468	0.0	0.19148936170212766	0.6382978723404256	0.1702127659574468	0.0	0.0	556.4893617021277	4
8088.0	0.43113254203758655	4124.0	0.8455383123181377	38.0	0.0	0.0	0.02631578947368421	0.0	0.0	0.0	0.05263157894736842	0.8421052631578947	0.0	0.0	0.0	0.0	0.0	0.07894736842105263	0.0	0.13157894736842105	0.5789473684210527	0.2894736842105263	0.0	0.0	499.36842105263156	4
12511.0	0.6052273998880985	8613.0	0.879136189481017	59.0	0.0	0.01694915254237288	0.06779661016949153	0.01694915254237288	0.0	0.0	0.0	0.4915254237288136	0.0	0.05084745762711865	0.0	0.01694915254237288	0.06779661016949153	0.2711864406779661	0.0	0.13559322033898305	0.6949152542372882	0.1694915254237288	0.0	0.0	683.6440677966102	1
21203.0	0.5442626043484413	12240.0	0.9428104575163399	112.0	0.026785714285714284	0.0	0.017857142857142856	0.008928571428571428	0.0	0.0	0.0	0.8125	0.0	0.0	0.0	0.0	0.0	0.13392857142857142	0.0	0.125	0.6964285714285714	0.17857142857142858	0.0	0.0	550.0892857142857	2
15684.0	0.3574343279775567	11580.0	0.48411053540587223	50.0	0.0	0.0	0.12	0.0	0.0	0.0	0.0	0.76	0.0	0.0	0.0	0.0	0.0	0.12	0.0	0.24	0.58	0.18	0.0	0.0	614.3	4
9449.0	0.3195047094930681	5676.0	0.5318886539816772	29.0	0.0	0.0	0.13793103448275862	0.0	0.0	0.0	0.0	0.6551724137931034	0.0	0.0	0.0	0.0	0.0	0.20689655172413793	0.0	0.1724137931034483	0.7241379310344828	0.10344827586206896	0.0	0.0	517.7241379310345	4
8276.0	0.4195263412276462	5558.0	0.6246851385390428	20.0	0.05	0.0	0.1	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.2	0.65	0.15	0.0	0.0	910.6	3
4239.0	0.4833687190375089	2945.0	0.6957555178268251	27.0	0.0	0.0	0.1111111111111111	0.037037037037037035	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.18518518518518517	0.0	0.14814814814814814	0.7037037037037037	0.14814814814814814	0.0	0.0	407.14814814814815	3
3822.0	0.23521716378859236	2285.0	0.39343544857768054	17.0	0.0	0.0	0.17647058823529413	0.0	0.0	0.0	0.0	0.7647058823529411	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.0	0.23529411764705882	0.4117647058823529	0.17647058823529413	0.17647058823529413	0.0	274.1764705882353	1
7867.0	0.5120122028727596	4547.0	0.8858588080052782	40.0	0.0	0.0	0.125	0.025	0.0	0.0	0.0	0.325	0.0	0.275	0.0	0.05	0.075	0.125	0.0	0.175	0.625	0.15	0.0	0.05	549.7	4
8871.0	0.41336940592943294	4628.0	0.7923509075194468	41.0	0.0	0.0	0.1951219512195122	0.0	0.0	0.0	0.0	0.5121951219512195	0.0	0.04878048780487805	0.0	0.024390243902439025	0.07317073170731707	0.14634146341463414	0.0	0.1951219512195122	0.6829268292682927	0.12195121951219512	0.0	0.0	462.1219512195122	2
8917.0	0.5341482561399573	5636.0	0.8451029098651526	56.0	0.0	0.0	0.125	0.017857142857142856	0.0	0.0	0.0	0.5714285714285714	0.0	0.017857142857142856	0.0	0.0	0.05357142857142857	0.21428571428571427	0.0	0.125	0.6964285714285714	0.17857142857142858	0.0	0.0	447.76785714285717	4
5135.0	0.5384615384615384	3476.0	0.7954545454545454	29.0	0.0	0.0	0.06896551724137931	0.06896551724137931	0.0	0.0	0.0	0.3103448275862069	0.0	0.2413793103448276	0.0	0.034482758620689655	0.06896551724137931	0.20689655172413793	0.0	0.10344827586206896	0.8275862068965517	0.06896551724137931	0.0	0.0	499.55172413793105	4
34664.0	0.2983787214401108	18365.0	0.5631908521644433	75.0	0.0	0.0	0.02666666666666667	0.02666666666666667	0.0	0.02666666666666667	0.0	0.26666666666666666	0.0	0.4666666666666667	0.0	0.013333333333333334	0.04	0.13333333333333333	0.0	0.2	0.52	0.24	0.04	0.0	728.1466666666666	1
16632.0	0.08273208273208277	8397.0	0.16386804811242106	19.0	0.0	0.0	0.05263157894736842	0.0	0.0	0.0	0.0	0.631578947368421	0.0	0.0	0.0	0.0	0.0	0.3157894736842105	0.0	0.10526315789473684	0.7894736842105263	0.10526315789473684	0.0	0.0	360.2105263157895	2
5962.0	0.4434753438443475	3813.0	0.6934172567532126	43.0	0.0	0.0	0.16279069767441862	0.023255813953488372	0.0	0.0	0.0	0.6744186046511628	0.0	0.0	0.0	0.0	0.023255813953488372	0.11627906976744186	0.0	0.13953488372093023	0.6976744186046512	0.16279069767441862	0.0	0.0	326.8837209302326	4
11488.0	0.5065285515320335	7275.0	0.7998625429553264	54.0	0.018518518518518517	0.0	0.12962962962962962	0.018518518518518517	0.0	0.0	0.0	0.6481481481481481	0.0	0.0	0.0	0.0	0.0	0.18518518518518517	0.0	0.14814814814814814	0.7222222222222222	0.12962962962962962	0.0	0.0	542.2222222222222	4
34041.0	0.28336417849064366	15368.0	0.6276678813118168	64.0	0.0	0.0	0.09375	0.015625	0.0	0.0	0.0	0.671875	0.0	0.0	0.0	0.0	0.0	0.21875	0.0	0.171875	0.71875	0.109375	0.0	0.0	795.59375	1
10902.0	0.2812328013208586	3668.0	0.8358778625954199	18.0	0.0	0.0	0.05555555555555555	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.5555555555555556	0.05555555555555555	0.0	0.05555555555555555	0.7777777777777778	0.1111111111111111	0.05555555555555555	0.0	849.9444444444445	2
10101.0	0.4722304722304722	5653.0	0.8437997523438883	37.0	0.0	0.0	0.05405405405405406	0.02702702702702703	0.0	0.0	0.0	0.4864864864864865	0.0	0.1891891891891892	0.0	0.08108108108108109	0.08108108108108109	0.08108108108108109	0.0	0.2702702702702703	0.4864864864864865	0.24324324324324326	0.0	0.0	693.2972972972973	1
6081.0	0.35421805624074987	3109.0	0.6928272756513348	22.0	0.0	0.0	0.045454545454545456	0.045454545454545456	0.0	0.0	0.045454545454545456	0.7727272727272727	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.045454545454545456	0.18181818181818182	0.6818181818181818	0.09090909090909091	0.045454545454545456	0.0	506.45454545454544	2
7250.0	0.4001379310344828	4101.0	0.7073884418434528	40.0	0.0	0.025	0.05	0.0	0.0	0.0	0.0	0.55	0.0	0.125	0.0	0.05	0.05	0.15	0.0	0.175	0.625	0.2	0.0	0.0	394.8	3
10125.0	0.45165432098765435	6431.0	0.7110869227180843	49.0	0.0	0.0	0.14285714285714285	0.04081632653061224	0.0	0.0	0.0	0.4489795918367347	0.0	0.0	0.0	0.02040816326530612	0.08163265306122448	0.2653061224489796	0.0	0.12244897959183673	0.7551020408163265	0.12244897959183673	0.0	0.0	485.8775510204082	4
27756.0	0.10743623000432334	20344.0	0.14657884388517495	31.0	0.03225806451612903	0.0	0.06451612903225806	0.0967741935483871	0.0	0.0	0.0	0.45161290322580644	0.0	0.22580645161290322	0.0	0.06451612903225806	0.06451612903225806	0.0	0.0	0.12903225806451613	0.6451612903225806	0.22580645161290322	0.0	0.0	534.9032258064516	3
17332.0	0.35120009231479343	7852.0	0.7752165053489557	50.0	0.0	0.0	0.1	0.04	0.0	0.0	0.0	0.62	0.0	0.08	0.0	0.02	0.02	0.12	0.0	0.06	0.82	0.12	0.0	0.0	662.18	3
19449.0	0.5186384904108181	11148.0	0.9048259777538572	99.0	0.0	0.0	0.06060606060606061	0.010101010101010102	0.0	0.0	0.0	0.47474747474747475	0.0	0.25252525252525254	0.0	0.010101010101010102	0.020202020202020204	0.1717171717171717	0.0	0.1111111111111111	0.7171717171717171	0.1717171717171717	0.0	0.0	560.010101010101	1
12299.0	0.38751117977071303	5759.0	0.827574231637437	39.0	0.0	0.0	0.05128205128205128	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.5384615384615384	0.0	0.02564102564102564	0.05128205128205128	0.0	0.0	0.10256410256410256	0.6666666666666666	0.23076923076923078	0.0	0.0	663.0769230769231	4
16149.0	0.24633104216979385	7573.0	0.5252872045424535	50.0	0.0	0.04	0.1	0.02	0.0	0.0	0.02	0.56	0.02	0.08	0.0	0.02	0.04	0.1	0.0	0.18	0.68	0.08	0.06	0.0	407.34	2
9581.0	0.4293915040183697	5298.0	0.7765194412986033	41.0	0.0	0.0	0.04878048780487805	0.04878048780487805	0.0	0.0	0.0	0.4634146341463415	0.0	0.1951219512195122	0.0	0.04878048780487805	0.0	0.1951219512195122	0.0	0.0975609756097561	0.7804878048780488	0.12195121951219512	0.0	0.0	528.3170731707318	4
15333.0	0.45496641231331114	7771.0	0.8976965641487582	41.0	0.0	0.0	0.0975609756097561	0.024390243902439025	0.0	0.0	0.0	0.6341463414634146	0.0	0.04878048780487805	0.0	0.024390243902439025	0.04878048780487805	0.12195121951219512	0.0	0.21951219512195122	0.5609756097560976	0.21951219512195122	0.0	0.0	935.8048780487804	2
3940.0	0.36751269035532996	2576.0	0.562111801242236	18.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.7777777777777778	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.0	0.16666666666666666	0.6111111111111112	0.2222222222222222	0.0	0.0	423.6111111111111	3
11201.0	0.3409517007410052	5722.0	0.6674239776301992	37.0	0.02702702702702703	0.0	0.05405405405405406	0.05405405405405406	0.0	0.0	0.0	0.24324324324324326	0.0	0.4864864864864865	0.0	0.0	0.0	0.13513513513513514	0.0	0.24324324324324326	0.5405405405405406	0.21621621621621623	0.0	0.0	552.4324324324324	1
9349.0	0.46486255214461436	5488.0	0.7919096209912536	31.0	0.0	0.0	0.06451612903225806	0.03225806451612903	0.0	0.0	0.0	0.41935483870967744	0.0	0.2903225806451613	0.0	0.0	0.0	0.1935483870967742	0.0	0.0967741935483871	0.8387096774193549	0.06451612903225806	0.0	0.0	714.5483870967741	3
6597.0	0.3249962103986661	3115.0	0.6882825040128411	23.0	0.0	0.0	0.08695652173913043	0.0	0.0	0.0	0.0	0.7391304347826086	0.0	0.0	0.0	0.0	0.0	0.17391304347826086	0.0	0.17391304347826086	0.7391304347826086	0.08695652173913043	0.0	0.0	493.69565217391306	3
6930.0	0.4147186147186147	3685.0	0.7799185888738127	34.0	0.0	0.0	0.14705882352941177	0.0	0.0	0.0	0.0	0.5588235294117647	0.0	0.0	0.23529411764705882	0.0	0.0	0.058823529411764705	0.0	0.14705882352941177	0.7352941176470589	0.11764705882352941	0.0	0.0	455.1470588235294	4
9575.0	0.3173890339425588	7109.0	0.4274862849908566	31.0	0.0	0.0	0.06451612903225806	0.03225806451612903	0.0	0.0	0.0	0.41935483870967744	0.0	0.25806451612903225	0.0	0.0	0.0	0.22580645161290322	0.0	0.12903225806451613	0.7741935483870968	0.0967741935483871	0.0	0.0	516.2903225806451	3
8799.0	0.4302761677463348	5584.0	0.6780085959885387	41.0	0.0	0.0	0.07317073170731707	0.0	0.0	0.0	0.0	0.8292682926829268	0.0	0.0	0.0	0.0	0.0	0.0975609756097561	0.0	0.14634146341463414	0.6829268292682927	0.17073170731707318	0.0	0.0	495.4878048780488	1
9803.0	0.5924716923390798	6366.0	0.9123468426013195	61.0	0.0	0.0	0.11475409836065574	0.04918032786885246	0.0	0.0	0.0	0.5245901639344263	0.0	0.01639344262295082	0.01639344262295082	0.01639344262295082	0.04918032786885246	0.21311475409836064	0.0	0.13114754098360656	0.7377049180327869	0.13114754098360656	0.0	0.0	504.0655737704918	4
12545.0	0.38469509764846554	5950.0	0.8110924369747899	38.0	0.0	0.0	0.10526315789473684	0.05263157894736842	0.0	0.0	0.0	0.7894736842105263	0.0	0.0	0.0	0.0	0.0	0.05263157894736842	0.0	0.07894736842105263	0.8157894736842105	0.10526315789473684	0.0	0.0	686.7105263157895	3
9066.0	0.26141628060886835	2791.0	0.8491580078824794	22.0	0.0	0.0	0.045454545454545456	0.0	0.0	0.045454545454545456	0.13636363636363635	0.6363636363636364	0.045454545454545456	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.22727272727272727	0.6818181818181818	0.09090909090909091	0.0	0.0	549.4090909090909	2
27351.0	0.03780483346129937	15507.0	0.06667956406784037	9.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.4444444444444444	0.0	0.0	0.0	0.0	0.0	0.2222222222222222	0.0	0.2222222222222222	0.7777777777777778	0.0	0.0	0.0	587.4444444444445	1
6297.0	0.4279815785294585	4409.0	0.6112497164889998	29.0	0.0	0.0	0.034482758620689655	0.034482758620689655	0.0	0.0	0.0	0.20689655172413793	0.0	0.5172413793103449	0.0	0.10344827586206896	0.06896551724137931	0.034482758620689655	0.0	0.10344827586206896	0.5862068965517241	0.3103448275862069	0.0	0.0	490.41379310344826	1
5126.0	0.5419430355052672	4247.0	0.6541087826701201	26.0	0.0	0.07692307692307693	0.038461538461538464	0.0	0.0	0.0	0.0	0.6923076923076923	0.0	0.0	0.0	0.038461538461538464	0.038461538461538464	0.11538461538461539	0.0	0.2692307692307692	0.5384615384615384	0.19230769230769232	0.0	0.0	559.2307692307693	3
7371.0	0.5410392077058743	4965.0	0.8032225579053374	55.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.7636363636363637	0.0	0.03636363636363636	0.0	0.0	0.03636363636363636	0.07272727272727272	0.0	0.12727272727272726	0.7636363636363637	0.10909090909090909	0.0	0.0	376.3636363636364	4
5724.0	0.29734451432564635	3954.0	0.43045017703591304	27.0	0.0	0.0	0.1111111111111111	0.07407407407407407	0.0	0.0	0.0	0.4074074074074074	0.0	0.18518518518518517	0.0	0.07407407407407407	0.07407407407407407	0.07407407407407407	0.0	0.1111111111111111	0.7407407407407407	0.14814814814814814	0.0	0.0	340.6296296296296	3
12159.0	0.041039559174274154	6654.0	0.07499248572287343	16.0	0.0	0.0	0.125	0.0625	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.25	0.0625	0.0	0.1875	0.5625	0.125	0.125	0.0	168.375	1
5766.0	0.437044745057232	3028.0	0.8322324966974901	29.0	0.0	0.0	0.10344827586206896	0.0	0.0	0.0	0.0	0.5172413793103449	0.0	0.2413793103448276	0.0	0.034482758620689655	0.034482758620689655	0.06896551724137931	0.0	0.06896551724137931	0.7931034482758621	0.13793103448275862	0.0	0.0	478.8965517241379	4
3966.0	0.3308119011598588	2117.0	0.6197449220595181	16.0	0.0625	0.0	0.0625	0.0	0.0	0.0	0.0	0.4375	0.0	0.0625	0.0	0.0	0.25	0.125	0.0	0.375	0.5625	0.0625	0.0	0.0	429.1875	1
7714.0	0.25071298936997666	2316.0	0.8350604490500864	15.0	0.0	0.0	0.06666666666666667	0.0	0.0	0.0	0.06666666666666667	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.13333333333333333	0.7333333333333333	0.06666666666666667	0.06666666666666667	0.0	684.4666666666667	2
15600.0	0.3866666666666667	7496.0	0.8046958377801494	48.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.4375	0.0	0.3125	0.0	0.041666666666666664	0.041666666666666664	0.041666666666666664	0.0	0.08333333333333333	0.8125	0.10416666666666667	0.0	0.0	678.9375	4
6002.0	0.5273242252582473	3743.0	0.8455784130376703	43.0	0.0	0.0	0.16279069767441862	0.0	0.0	0.0	0.0	0.5581395348837209	0.0	0.11627906976744186	0.0	0.06976744186046512	0.046511627906976744	0.046511627906976744	0.0	0.23255813953488372	0.5813953488372093	0.18604651162790697	0.0	0.0	395.06976744186045	4
